inst#,actual,predicted,error,prediction
4005,1:?,3:neutral,,0.616
4006,1:?,2:negative,,0.486
4007,1:?,3:neutral,,0.558
4008,1:?,3:neutral,,0.556
4009,1:?,3:neutral,,0.556
4010,1:?,3:neutral,,0.572
4011,1:?,3:neutral,,0.556
4012,1:?,1:positive,,0.878
4013,1:?,3:neutral,,0.604
4014,1:?,3:neutral,,0.556
4015,1:?,1:positive,,0.986
4016,1:?,3:neutral,,0.613
4017,1:?,3:neutral,,0.558
4018,1:?,2:negative,,0.589
4019,1:?,3:neutral,,0.557
4020,1:?,3:neutral,,0.559
4021,1:?,3:neutral,,0.558
4022,1:?,3:neutral,,0.559
4023,1:?,3:neutral,,0.569
4024,1:?,3:neutral,,0.612
4025,1:?,2:negative,,0.582
4026,1:?,1:positive,,0.793
4027,1:?,3:neutral,,0.572
4028,1:?,1:positive,,0.902
4029,1:?,2:negative,,0.723
4030,1:?,3:neutral,,0.571
4031,1:?,3:neutral,,0.567
4032,1:?,3:neutral,,0.591
4033,1:?,3:neutral,,0.614
4034,1:?,3:neutral,,0.556
4035,1:?,2:negative,,0.588
4036,1:?,3:neutral,,0.556
4037,1:?,3:neutral,,0.571
4038,1:?,3:neutral,,0.569
4039,1:?,3:neutral,,0.569
4040,1:?,3:neutral,,0.556
4041,1:?,3:neutral,,0.556
4042,1:?,2:negative,,0.872
4043,1:?,3:neutral,,0.624
4044,1:?,3:neutral,,0.556
4045,1:?,3:neutral,,0.569
4046,1:?,3:neutral,,0.556
4047,1:?,3:neutral,,0.386
4048,1:?,3:neutral,,0.556
4049,1:?,3:neutral,,0.556
4050,1:?,3:neutral,,0.604
4051,1:?,3:neutral,,0.571
4052,1:?,3:neutral,,0.613
4053,1:?,3:neutral,,0.556
4054,1:?,2:negative,,0.659
4055,1:?,1:positive,,0.904
4056,1:?,3:neutral,,0.556
4057,1:?,3:neutral,,0.572
4058,1:?,3:neutral,,0.612
4059,1:?,1:positive,,0.834
4060,1:?,3:neutral,,0.567
4061,1:?,1:positive,,0.881
4062,1:?,1:positive,,0.678
4063,1:?,3:neutral,,0.557
4064,1:?,3:neutral,,0.48
4065,1:?,2:negative,,0.727
4066,1:?,3:neutral,,0.569
4067,1:?,3:neutral,,0.572
4068,1:?,3:neutral,,0.569
4069,1:?,3:neutral,,0.612
4070,1:?,3:neutral,,0.612
4071,1:?,3:neutral,,0.614
4072,1:?,3:neutral,,0.612
4073,1:?,3:neutral,,0.571
4074,1:?,3:neutral,,0.557
4075,1:?,2:negative,,0.57
4076,1:?,1:positive,,0.499
4077,1:?,3:neutral,,0.567
4078,1:?,3:neutral,,0.557
4079,1:?,3:neutral,,0.556
4080,1:?,3:neutral,,0.556
4081,1:?,3:neutral,,0.556
4082,1:?,3:neutral,,0.567
4083,1:?,1:positive,,0.869
4084,1:?,3:neutral,,0.556
4085,1:?,3:neutral,,0.569
4086,1:?,1:positive,,0.797
4087,1:?,1:positive,,0.72
4088,1:?,3:neutral,,0.557
4089,1:?,3:neutral,,0.614
4090,1:?,3:neutral,,0.556
4091,1:?,3:neutral,,0.612
4092,1:?,3:neutral,,0.556
4093,1:?,3:neutral,,0.569
4094,1:?,3:neutral,,0.517
4095,1:?,2:negative,,0.607
4096,1:?,3:neutral,,0.557
4097,1:?,3:neutral,,0.594
4098,1:?,3:neutral,,0.556
4099,1:?,3:neutral,,0.556
4100,1:?,1:positive,,0.713
4101,1:?,2:negative,,0.487
4102,1:?,3:neutral,,0.616
4103,1:?,1:positive,,0.96
4104,1:?,1:positive,,1
4105,1:?,3:neutral,,0.556
4106,1:?,3:neutral,,0.569
4107,1:?,1:positive,,0.598
4108,1:?,3:neutral,,0.569
4109,1:?,2:negative,,0.727
4110,1:?,2:negative,,0.842
4111,1:?,3:neutral,,0.567
4112,1:?,3:neutral,,0.499
4113,1:?,3:neutral,,0.556
4114,1:?,1:positive,,0.976
4115,1:?,3:neutral,,0.569
4116,1:?,1:positive,,0.824
4117,1:?,3:neutral,,0.556
4118,1:?,2:negative,,0.995
4119,1:?,3:neutral,,0.571
4120,1:?,1:positive,,0.879
4121,1:?,1:positive,,0.855
4122,1:?,3:neutral,,0.556
4123,1:?,3:neutral,,0.585
4124,1:?,3:neutral,,0.557
4125,1:?,1:positive,,0.666
4126,1:?,3:neutral,,0.616
4127,1:?,3:neutral,,0.557
4128,1:?,3:neutral,,0.557
4129,1:?,3:neutral,,0.567
4130,1:?,3:neutral,,0.558
4131,1:?,3:neutral,,0.569
4132,1:?,3:neutral,,0.613
4133,1:?,3:neutral,,0.556
4134,1:?,3:neutral,,0.556
4135,1:?,3:neutral,,0.572
4136,1:?,1:positive,,0.813
4137,1:?,1:positive,,0.933
4138,1:?,3:neutral,,0.593
4139,1:?,3:neutral,,0.612
4140,1:?,3:neutral,,0.567
4141,1:?,1:positive,,0.935
4142,1:?,3:neutral,,0.612
4143,1:?,3:neutral,,0.556
4144,1:?,2:negative,,0.342
4145,1:?,3:neutral,,0.569
4146,1:?,1:positive,,0.838
4147,1:?,3:neutral,,0.567
4148,1:?,3:neutral,,0.556
4149,1:?,3:neutral,,0.63
4150,1:?,3:neutral,,0.556
4151,1:?,3:neutral,,0.474
4152,1:?,3:neutral,,0.57
4153,1:?,2:negative,,0.491
4154,1:?,1:positive,,0.705
4155,1:?,3:neutral,,0.569
4156,1:?,2:negative,,0.943
4157,1:?,3:neutral,,0.569
4158,1:?,3:neutral,,0.569
4159,1:?,3:neutral,,0.567
4160,1:?,3:neutral,,0.556
4161,1:?,3:neutral,,0.569
4162,1:?,3:neutral,,0.556
4163,1:?,3:neutral,,0.615
4164,1:?,3:neutral,,0.632
4165,1:?,3:neutral,,0.556
4166,1:?,3:neutral,,0.592
4167,1:?,3:neutral,,0.604
4168,1:?,3:neutral,,0.569
4169,1:?,1:positive,,0.733
4170,1:?,1:positive,,0.449
4171,1:?,3:neutral,,0.569
4172,1:?,3:neutral,,0.569
4173,1:?,3:neutral,,0.569
4174,1:?,3:neutral,,0.615
4175,1:?,3:neutral,,0.569
4176,1:?,3:neutral,,0.572
4177,1:?,3:neutral,,0.556
4178,1:?,3:neutral,,0.613
4179,1:?,3:neutral,,0.639
4180,1:?,1:positive,,0.699
4181,1:?,3:neutral,,0.618
4182,1:?,3:neutral,,0.556
4183,1:?,3:neutral,,0.556
4184,1:?,3:neutral,,0.556
4185,1:?,3:neutral,,0.615
4186,1:?,3:neutral,,0.557
4187,1:?,3:neutral,,0.556
4188,1:?,3:neutral,,0.613
4189,1:?,3:neutral,,0.569
4190,1:?,3:neutral,,0.615
4191,1:?,3:neutral,,0.567
4192,1:?,3:neutral,,0.556
4193,1:?,2:negative,,0.487
4194,1:?,3:neutral,,0.556
4195,1:?,3:neutral,,0.556
4196,1:?,3:neutral,,0.556
4197,1:?,1:positive,,0.447
4198,1:?,3:neutral,,0.572
4199,1:?,1:positive,,0.773
4200,1:?,3:neutral,,0.388
4201,1:?,3:neutral,,0.522
4202,1:?,3:neutral,,0.52
4203,1:?,3:neutral,,0.626
4204,1:?,3:neutral,,0.569
4205,1:?,1:positive,,0.477
4206,1:?,3:neutral,,0.556
4207,1:?,1:positive,,0.66
4208,1:?,2:negative,,0.577
4209,1:?,3:neutral,,0.613
4210,1:?,2:negative,,0.519
4211,1:?,3:neutral,,0.572
4212,1:?,3:neutral,,0.557
4213,1:?,2:negative,,0.778
4214,1:?,3:neutral,,0.557
4215,1:?,2:negative,,0.873
4216,1:?,3:neutral,,0.625
4217,1:?,3:neutral,,0.556
4218,1:?,3:neutral,,0.556
4219,1:?,3:neutral,,0.567
4220,1:?,2:negative,,0.487
4221,1:?,2:negative,,0.839
4222,1:?,1:positive,,0.561
4223,1:?,3:neutral,,0.611
4224,1:?,3:neutral,,0.556
4225,1:?,3:neutral,,0.624
4226,1:?,3:neutral,,0.556
4227,1:?,3:neutral,,0.556
4228,1:?,3:neutral,,0.569
4229,1:?,3:neutral,,0.569
4230,1:?,3:neutral,,0.571
4231,1:?,3:neutral,,0.556
4232,1:?,3:neutral,,0.612
4233,1:?,1:positive,,0.823
4234,1:?,3:neutral,,0.512
4235,1:?,3:neutral,,0.586
4236,1:?,3:neutral,,0.556
4237,1:?,1:positive,,0.441
4238,1:?,3:neutral,,0.612
4239,1:?,3:neutral,,0.569
4240,1:?,1:positive,,0.878
4241,1:?,3:neutral,,0.569
4242,1:?,3:neutral,,0.567
4243,1:?,3:neutral,,0.556
4244,1:?,3:neutral,,0.569
4245,1:?,3:neutral,,0.617
4246,1:?,2:negative,,0.525
4247,1:?,3:neutral,,0.572
4248,1:?,1:positive,,0.88
4249,1:?,3:neutral,,0.615
4250,1:?,3:neutral,,0.558
4251,1:?,3:neutral,,0.616
4252,1:?,3:neutral,,0.567
4253,1:?,2:negative,,0.839
4254,1:?,1:positive,,0.878
4255,1:?,2:negative,,0.891
4256,1:?,3:neutral,,0.598
4257,1:?,3:neutral,,0.556
4258,1:?,3:neutral,,0.569
4259,1:?,3:neutral,,0.556
4260,1:?,1:positive,,0.706
4261,1:?,2:negative,,0.838
4262,1:?,1:positive,,0.681
4263,1:?,3:neutral,,0.569
4264,1:?,1:positive,,0.706
4265,1:?,3:neutral,,0.606
4266,1:?,2:negative,,0.491
4267,1:?,3:neutral,,0.504
4268,1:?,3:neutral,,0.446
4269,1:?,3:neutral,,0.572
4270,1:?,1:positive,,0.881
4271,1:?,3:neutral,,0.57
4272,1:?,1:positive,,0.571
4273,1:?,3:neutral,,0.569
4274,1:?,3:neutral,,0.569
4275,1:?,3:neutral,,0.569
4276,1:?,1:positive,,1
4277,1:?,1:positive,,0.994
4278,1:?,3:neutral,,0.572
4279,1:?,3:neutral,,0.557
4280,1:?,3:neutral,,0.556
4281,1:?,3:neutral,,0.604
4282,1:?,3:neutral,,0.569
4283,1:?,3:neutral,,0.611
4284,1:?,3:neutral,,0.569
4285,1:?,2:negative,,0.873
4286,1:?,1:positive,,0.867
4287,1:?,3:neutral,,0.569
4288,1:?,2:negative,,0.491
4289,1:?,3:neutral,,0.556
4290,1:?,2:negative,,0.536
4291,1:?,3:neutral,,0.533
4292,1:?,3:neutral,,0.612
4293,1:?,1:positive,,0.481
4294,1:?,1:positive,,0.593
4295,1:?,1:positive,,0.909
4296,1:?,3:neutral,,0.572
4297,1:?,1:positive,,0.477
4298,1:?,2:negative,,0.487
4299,1:?,3:neutral,,0.569
4300,1:?,3:neutral,,0.556
4301,1:?,3:neutral,,0.569
4302,1:?,3:neutral,,0.569
4303,1:?,3:neutral,,0.567
4304,1:?,3:neutral,,0.545
4305,1:?,3:neutral,,0.558
4306,1:?,2:negative,,0.872
4307,1:?,2:negative,,0.541
4308,1:?,3:neutral,,0.557
4309,1:?,3:neutral,,0.622
4310,1:?,3:neutral,,0.572
4311,1:?,3:neutral,,0.612
4312,1:?,3:neutral,,0.556
4313,1:?,3:neutral,,0.556
4314,1:?,3:neutral,,0.569
4315,1:?,3:neutral,,0.572
4316,1:?,3:neutral,,0.386
4317,1:?,3:neutral,,0.567
4318,1:?,3:neutral,,0.556
4319,1:?,3:neutral,,0.57
4320,1:?,3:neutral,,0.617
4321,1:?,3:neutral,,0.556
4322,1:?,3:neutral,,0.514
4323,1:?,3:neutral,,0.57
4324,1:?,3:neutral,,0.569
4325,1:?,3:neutral,,0.569
4326,1:?,3:neutral,,0.612
4327,1:?,3:neutral,,0.558
4328,1:?,3:neutral,,0.639
4329,1:?,2:negative,,0.487
4330,1:?,3:neutral,,0.569
4331,1:?,1:positive,,0.82
4332,1:?,3:neutral,,0.557
4333,1:?,2:negative,,0.588
4334,1:?,1:positive,,0.707
4335,1:?,1:positive,,0.667
4336,1:?,3:neutral,,0.557
4337,1:?,3:neutral,,0.572
4338,1:?,2:negative,,0.487
4339,1:?,3:neutral,,0.614
4340,1:?,3:neutral,,0.556
4341,1:?,3:neutral,,0.612
4342,1:?,2:negative,,0.873
4343,1:?,3:neutral,,0.572
4344,1:?,3:neutral,,0.572
4345,1:?,3:neutral,,0.607
4346,1:?,2:negative,,0.491
4347,1:?,3:neutral,,0.556
4348,1:?,3:neutral,,0.612
4349,1:?,3:neutral,,0.569
4350,1:?,1:positive,,0.483
4351,1:?,3:neutral,,0.538
4352,1:?,1:positive,,0.986
4353,1:?,2:negative,,0.451
4354,1:?,3:neutral,,0.556
4355,1:?,3:neutral,,0.606
4356,1:?,3:neutral,,0.569
4357,1:?,1:positive,,0.869
4358,1:?,1:positive,,0.867
4359,1:?,2:negative,,0.872
4360,1:?,3:neutral,,0.617
4361,1:?,1:positive,,0.904
4362,1:?,3:neutral,,0.567
4363,1:?,3:neutral,,0.604
4364,1:?,3:neutral,,0.548
4365,1:?,3:neutral,,0.557
4366,1:?,3:neutral,,0.556
4367,1:?,3:neutral,,0.569
4368,1:?,1:positive,,0.983
4369,1:?,2:negative,,0.995
4370,1:?,3:neutral,,0.507
4371,1:?,3:neutral,,0.572
4372,1:?,1:positive,,0.942
4373,1:?,3:neutral,,0.572
4374,1:?,1:positive,,0.777
4375,1:?,3:neutral,,0.572
4376,1:?,3:neutral,,0.569
4377,1:?,3:neutral,,0.569
4378,1:?,3:neutral,,0.571
4379,1:?,2:negative,,0.991
4380,1:?,1:positive,,0.878
4381,1:?,3:neutral,,0.556
4382,1:?,3:neutral,,0.556
4383,1:?,3:neutral,,0.613
4384,1:?,3:neutral,,0.523
4385,1:?,1:positive,,0.6
4386,1:?,3:neutral,,0.556
4387,1:?,1:positive,,0.688
4388,1:?,1:positive,,0.779
4389,1:?,3:neutral,,0.594
4390,1:?,1:positive,,0.458
4391,1:?,3:neutral,,0.571
4392,1:?,1:positive,,0.699
4393,1:?,3:neutral,,0.569
4394,1:?,3:neutral,,0.572
4395,1:?,3:neutral,,0.559
4396,1:?,3:neutral,,0.57
4397,1:?,3:neutral,,0.57
4398,1:?,1:positive,,0.688
4399,1:?,3:neutral,,0.556
4400,1:?,1:positive,,0.863
4401,1:?,1:positive,,0.708
4402,1:?,3:neutral,,0.633
4403,1:?,2:negative,,0.487
4404,1:?,3:neutral,,0.556
4405,1:?,1:positive,,0.706
4406,1:?,1:positive,,0.802
4407,1:?,3:neutral,,0.569
4408,1:?,3:neutral,,0.556
4409,1:?,3:neutral,,0.569
4410,1:?,1:positive,,1
4411,1:?,3:neutral,,0.572
4412,1:?,3:neutral,,0.567
4413,1:?,3:neutral,,0.556
4414,1:?,2:negative,,0.839
4415,1:?,3:neutral,,0.57
4416,1:?,1:positive,,0.452
4417,1:?,3:neutral,,0.572
4418,1:?,3:neutral,,0.572
4419,1:?,3:neutral,,0.603
4420,1:?,3:neutral,,0.612
4421,1:?,3:neutral,,0.621
4422,1:?,3:neutral,,0.557
4423,1:?,3:neutral,,0.612
4424,1:?,3:neutral,,0.557
4425,1:?,1:positive,,0.833
4426,1:?,3:neutral,,0.515
4427,1:?,3:neutral,,0.567
4428,1:?,3:neutral,,0.509
4429,1:?,3:neutral,,0.569
4430,1:?,2:negative,,0.943
4431,1:?,3:neutral,,0.556
4432,1:?,3:neutral,,0.557
4433,1:?,1:positive,,0.349
4434,1:?,3:neutral,,0.556
4435,1:?,1:positive,,1
4436,1:?,3:neutral,,0.569
4437,1:?,1:positive,,0.54
4438,1:?,2:negative,,0.928
4439,1:?,3:neutral,,0.626
4440,1:?,3:neutral,,0.569
4441,1:?,2:negative,,0.902
4442,1:?,3:neutral,,0.591
4443,1:?,2:negative,,0.872
4444,1:?,3:neutral,,0.557
4445,1:?,3:neutral,,0.557
4446,1:?,3:neutral,,0.556
4447,1:?,2:negative,,0.873
4448,1:?,3:neutral,,0.521
4449,1:?,3:neutral,,0.612
4450,1:?,3:neutral,,0.521
4451,1:?,3:neutral,,0.556
4452,1:?,1:positive,,0.865
4453,1:?,3:neutral,,0.569
4454,1:?,3:neutral,,0.624
4455,1:?,3:neutral,,0.616
4456,1:?,3:neutral,,0.556
4457,1:?,2:negative,,0.872
4458,1:?,3:neutral,,0.613
4459,1:?,3:neutral,,0.556
4460,1:?,1:positive,,0.973
4461,1:?,3:neutral,,0.626
4462,1:?,1:positive,,0.709
4463,1:?,2:negative,,0.871
4464,1:?,3:neutral,,0.612
4465,1:?,3:neutral,,0.556
4466,1:?,3:neutral,,0.569
4467,1:?,3:neutral,,0.614
4468,1:?,3:neutral,,0.557
4469,1:?,3:neutral,,0.556
4470,1:?,3:neutral,,0.571
4471,1:?,3:neutral,,0.624
4472,1:?,3:neutral,,0.537
4473,1:?,3:neutral,,0.556
4474,1:?,3:neutral,,0.615
4475,1:?,3:neutral,,0.588
4476,1:?,2:negative,,0.535
4477,1:?,1:positive,,0.895
4478,1:?,3:neutral,,0.569
4479,1:?,3:neutral,,0.527
4480,1:?,3:neutral,,0.569
4481,1:?,3:neutral,,0.556
4482,1:?,3:neutral,,0.556
4483,1:?,3:neutral,,0.556
4484,1:?,1:positive,,0.688
4485,1:?,3:neutral,,0.556
4486,1:?,1:positive,,0.67
4487,1:?,3:neutral,,0.596
4488,1:?,3:neutral,,0.569
4489,1:?,3:neutral,,0.556
4490,1:?,3:neutral,,0.557
4491,1:?,3:neutral,,0.556
4492,1:?,3:neutral,,0.556
4493,1:?,2:negative,,0.522
4494,1:?,2:negative,,0.482
4495,1:?,1:positive,,0.613
4496,1:?,3:neutral,,0.604
4497,1:?,2:negative,,0.928
4498,1:?,3:neutral,,0.569
4499,1:?,3:neutral,,0.612
4500,1:?,2:negative,,0.486
4501,1:?,3:neutral,,0.556
4502,1:?,1:positive,,0.868
4503,1:?,3:neutral,,0.534
4504,1:?,2:negative,,0.487
4505,1:?,3:neutral,,0.558
4506,1:?,3:neutral,,0.567
4507,1:?,3:neutral,,0.495
4508,1:?,1:positive,,0.705
4509,1:?,2:negative,,0.54
4510,1:?,3:neutral,,0.569
4511,1:?,3:neutral,,0.619
4512,1:?,3:neutral,,0.569
4513,1:?,3:neutral,,0.569
4514,1:?,2:negative,,0.487
4515,1:?,3:neutral,,0.557
4516,1:?,3:neutral,,0.569
4517,1:?,2:negative,,0.872
4518,1:?,3:neutral,,0.567
4519,1:?,3:neutral,,0.598
4520,1:?,3:neutral,,0.556
4521,1:?,3:neutral,,0.569
4522,1:?,1:positive,,1
4523,1:?,2:negative,,0.486
4524,1:?,3:neutral,,0.556
4525,1:?,3:neutral,,0.619
4526,1:?,3:neutral,,0.558
4527,1:?,3:neutral,,0.612
4528,1:?,1:positive,,0.982
4529,1:?,3:neutral,,0.569
4530,1:?,2:negative,,0.723
4531,1:?,3:neutral,,0.605
4532,1:?,3:neutral,,0.569
4533,1:?,3:neutral,,0.556
4534,1:?,1:positive,,0.713
4535,1:?,2:negative,,0.949
4536,1:?,1:positive,,0.98
4537,1:?,3:neutral,,0.567
4538,1:?,2:negative,,0.873
4539,1:?,3:neutral,,0.463
4540,1:?,3:neutral,,0.556
4541,1:?,3:neutral,,0.567
4542,1:?,3:neutral,,0.572
4543,1:?,1:positive,,0.776
4544,1:?,3:neutral,,0.558
4545,1:?,3:neutral,,0.571
4546,1:?,1:positive,,0.879
4547,1:?,3:neutral,,0.556
4548,1:?,3:neutral,,0.569
4549,1:?,3:neutral,,0.429
4550,1:?,3:neutral,,0.604
4551,1:?,3:neutral,,0.625
4552,1:?,3:neutral,,0.495
4553,1:?,2:negative,,0.873
4554,1:?,3:neutral,,0.604
4555,1:?,3:neutral,,0.556
4556,1:?,3:neutral,,0.567
4557,1:?,3:neutral,,0.569
4558,1:?,3:neutral,,0.569
4559,1:?,3:neutral,,0.572
4560,1:?,3:neutral,,0.558
4561,1:?,1:positive,,0.831
4562,1:?,3:neutral,,0.627
4563,1:?,1:positive,,0.814
4564,1:?,1:positive,,0.833
4565,1:?,1:positive,,0.99
4566,1:?,3:neutral,,0.556
4567,1:?,3:neutral,,0.557
4568,1:?,3:neutral,,0.569
4569,1:?,3:neutral,,0.556
4570,1:?,1:positive,,0.498
4571,1:?,3:neutral,,0.569
4572,1:?,3:neutral,,0.556
4573,1:?,1:positive,,0.903
4574,1:?,3:neutral,,0.569
4575,1:?,1:positive,,0.852
4576,1:?,1:positive,,0.596
4577,1:?,3:neutral,,0.573
4578,1:?,3:neutral,,0.556
4579,1:?,2:negative,,0.875
4580,1:?,3:neutral,,0.556
4581,1:?,3:neutral,,0.556
4582,1:?,3:neutral,,0.613
4583,1:?,3:neutral,,0.556
4584,1:?,3:neutral,,0.612
4585,1:?,1:positive,,1
4586,1:?,3:neutral,,0.607
4587,1:?,1:positive,,0.833
4588,1:?,2:negative,,0.521
4589,1:?,1:positive,,1
4590,1:?,2:negative,,0.589
4591,1:?,3:neutral,,0.569
4592,1:?,3:neutral,,0.559
4593,1:?,2:negative,,0.491
4594,1:?,3:neutral,,0.627
4595,1:?,3:neutral,,0.569
4596,1:?,3:neutral,,0.615
4597,1:?,3:neutral,,0.569
4598,1:?,3:neutral,,0.615
4599,1:?,2:negative,,0.875
4600,1:?,3:neutral,,0.613
4601,1:?,1:positive,,0.479
4602,1:?,3:neutral,,0.558
4603,1:?,3:neutral,,0.556
4604,1:?,3:neutral,,0.559
4605,1:?,3:neutral,,0.612
4606,1:?,3:neutral,,0.557
4607,1:?,3:neutral,,0.557
4608,1:?,3:neutral,,0.556
4609,1:?,3:neutral,,0.556
4610,1:?,3:neutral,,0.556
4611,1:?,3:neutral,,0.612
4612,1:?,3:neutral,,0.556
4613,1:?,3:neutral,,0.615
4614,1:?,3:neutral,,0.495
4615,1:?,2:negative,,0.873
4616,1:?,3:neutral,,0.386
4617,1:?,1:positive,,0.603
4618,1:?,3:neutral,,0.624
4619,1:?,3:neutral,,0.569
4620,1:?,3:neutral,,0.572
4621,1:?,3:neutral,,0.567
4622,1:?,3:neutral,,0.569
4623,1:?,3:neutral,,0.613
4624,1:?,3:neutral,,0.556
4625,1:?,3:neutral,,0.569
4626,1:?,3:neutral,,0.569
4627,1:?,3:neutral,,0.614
4628,1:?,3:neutral,,0.556
4629,1:?,3:neutral,,0.556
4630,1:?,1:positive,,0.903
4631,1:?,3:neutral,,0.572
4632,1:?,1:positive,,0.875
4633,1:?,3:neutral,,0.556
4634,1:?,1:positive,,0.933
4635,1:?,3:neutral,,0.624
4636,1:?,3:neutral,,0.596
4637,1:?,3:neutral,,0.607
4638,1:?,3:neutral,,0.585
4639,1:?,1:positive,,0.45
4640,1:?,3:neutral,,0.613
4641,1:?,2:negative,,0.873
4642,1:?,2:negative,,0.522
4643,1:?,3:neutral,,0.572
4644,1:?,1:positive,,0.999
4645,1:?,2:negative,,0.589
4646,1:?,3:neutral,,0.558
4647,1:?,2:negative,,0.839
4648,1:?,2:negative,,0.491
4649,1:?,3:neutral,,0.556
4650,1:?,1:positive,,0.707
4651,1:?,3:neutral,,0.572
4652,1:?,3:neutral,,0.556
4653,1:?,3:neutral,,0.556
4654,1:?,3:neutral,,0.556
4655,1:?,2:negative,,0.486
4656,1:?,3:neutral,,0.571
4657,1:?,3:neutral,,0.556
4658,1:?,2:negative,,0.396
4659,1:?,3:neutral,,0.612
4660,1:?,3:neutral,,0.569
4661,1:?,3:neutral,,0.567
4662,1:?,3:neutral,,0.572
4663,1:?,3:neutral,,0.556
4664,1:?,1:positive,,0.813
4665,1:?,3:neutral,,0.556
4666,1:?,3:neutral,,0.569
4667,1:?,1:positive,,0.823
4668,1:?,3:neutral,,0.559
4669,1:?,3:neutral,,0.613
4670,1:?,3:neutral,,0.567
4671,1:?,3:neutral,,0.495
4672,1:?,3:neutral,,0.615
4673,1:?,1:positive,,0.929
4674,1:?,3:neutral,,0.569
4675,1:?,3:neutral,,0.556
4676,1:?,3:neutral,,0.569
4677,1:?,3:neutral,,0.612
4678,1:?,3:neutral,,0.612
4679,1:?,1:positive,,0.537
4680,1:?,1:positive,,0.903
4681,1:?,3:neutral,,0.605
4682,1:?,3:neutral,,0.427
4683,1:?,3:neutral,,0.567
4684,1:?,3:neutral,,0.556
4685,1:?,3:neutral,,0.541
4686,1:?,1:positive,,0.753
4687,1:?,3:neutral,,0.556
4688,1:?,3:neutral,,0.559
4689,1:?,3:neutral,,0.569
4690,1:?,3:neutral,,0.556
4691,1:?,3:neutral,,0.556
4692,1:?,3:neutral,,0.619
4693,1:?,3:neutral,,0.558
4694,1:?,3:neutral,,0.567
4695,1:?,1:positive,,0.498
4696,1:?,3:neutral,,0.569
4697,1:?,3:neutral,,0.558
4698,1:?,3:neutral,,0.616
4699,1:?,3:neutral,,0.521
4700,1:?,2:negative,,0.873
4701,1:?,3:neutral,,0.585
4702,1:?,3:neutral,,0.556
4703,1:?,3:neutral,,0.556
4704,1:?,2:negative,,0.928
4705,1:?,3:neutral,,0.556
4706,1:?,3:neutral,,0.556
4707,1:?,3:neutral,,0.627
4708,1:?,1:positive,,0.963
4709,1:?,3:neutral,,0.569
4710,1:?,2:negative,,0.839
4711,1:?,3:neutral,,0.556
4712,1:?,3:neutral,,0.495
4713,1:?,3:neutral,,0.556
4714,1:?,3:neutral,,0.569
4715,1:?,3:neutral,,0.558
4716,1:?,3:neutral,,0.569
4717,1:?,3:neutral,,0.556
4718,1:?,3:neutral,,0.613
4719,1:?,3:neutral,,0.572
4720,1:?,3:neutral,,0.557
4721,1:?,3:neutral,,0.569
4722,1:?,3:neutral,,0.556
4723,1:?,3:neutral,,0.613
4724,1:?,3:neutral,,0.57
4725,1:?,1:positive,,0.481
4726,1:?,3:neutral,,0.623
4727,1:?,3:neutral,,0.558
4728,1:?,3:neutral,,0.543
4729,1:?,3:neutral,,0.556
4730,1:?,1:positive,,0.969
4731,1:?,3:neutral,,0.567
4732,1:?,2:negative,,0.483
4733,1:?,3:neutral,,0.556
4734,1:?,3:neutral,,0.569
4735,1:?,2:negative,,0.674
4736,1:?,3:neutral,,0.567
4737,1:?,1:positive,,0.709
4738,1:?,3:neutral,,0.556
4739,1:?,3:neutral,,0.615
4740,1:?,1:positive,,0.932
4741,1:?,3:neutral,,0.556
4742,1:?,3:neutral,,0.556
4743,1:?,3:neutral,,0.556
4744,1:?,3:neutral,,0.622
4745,1:?,3:neutral,,0.572
4746,1:?,3:neutral,,0.556
4747,1:?,3:neutral,,0.569
4748,1:?,3:neutral,,0.567
4749,1:?,3:neutral,,0.557
4750,1:?,3:neutral,,0.572
4751,1:?,3:neutral,,0.569
4752,1:?,3:neutral,,0.612
4753,1:?,2:negative,,0.727
4754,1:?,3:neutral,,0.582
4755,1:?,2:negative,,0.589
4756,1:?,1:positive,,0.593
4757,1:?,3:neutral,,0.556
4758,1:?,3:neutral,,0.607
4759,1:?,3:neutral,,0.613
4760,1:?,2:negative,,0.486
4761,1:?,3:neutral,,0.567
4762,1:?,3:neutral,,0.596
4763,1:?,1:positive,,0.878
4764,1:?,3:neutral,,0.567
4765,1:?,3:neutral,,0.48
4766,1:?,3:neutral,,0.556
4767,1:?,3:neutral,,0.614
4768,1:?,1:positive,,0.593
4769,1:?,3:neutral,,0.558
4770,1:?,3:neutral,,0.615
4771,1:?,3:neutral,,0.531
4772,1:?,2:negative,,0.581
4773,1:?,3:neutral,,0.569
4774,1:?,3:neutral,,0.597
4775,1:?,3:neutral,,0.557
4776,1:?,3:neutral,,0.569
4777,1:?,2:negative,,0.585
4778,1:?,2:negative,,0.514
4779,1:?,1:positive,,0.457
4780,1:?,1:positive,,0.957
4781,1:?,3:neutral,,0.572
4782,1:?,3:neutral,,0.567
4783,1:?,3:neutral,,0.558
4784,1:?,3:neutral,,0.556
4785,1:?,2:negative,,0.579
4786,1:?,3:neutral,,0.556
4787,1:?,1:positive,,0.928
4788,1:?,3:neutral,,0.584
4789,1:?,3:neutral,,0.613
4790,1:?,3:neutral,,0.572
4791,1:?,1:positive,,0.593
4792,1:?,2:negative,,0.563
4793,1:?,3:neutral,,0.556
4794,1:?,3:neutral,,0.613
